player_id,level,clan,ammo,lithium,neon,karma,success
33168,5,Ork,21,9,7,46,1
33765,5,Elf,4,16,16,75,0
32969,2,Elf,2,18,17,88,0
31881,23,Ork,35,17,2,61,1
31489,11,Human,64,6,8,47,1
32112,10,Human,40,9,7,61,1
33666,2,Ork,14,0,9,61,1
33832,3,Human,3,0,10,83,0
33794,2,Ork,16,1,10,76,0
33297,5,Ork,26,0,9,80,0
34116,16,Elf,70,6,8,52,1
32728,9,Human,2,0,10,60,0
34099,4,Ork,42,5,8,50,1
33601,9,Human,29,12,5,48,1
31403,2,Human,29,0,10,78,0
31488,19,Human,20,18,2,44,1
32677,2,Elf,4,3,10,76,0
34384,8,Human,66,3,9,53,1
34080,4,Human,9,0,10,60,0
34070,7,Elf,16,5,11,74,0
33215,8,Elf,25,0,10,70,0
32137,9,Human,9,0,9,77,1
32647,14,Ork,19,1,9,55,1
33659,11,Ork,49,1,9,77,1
34009,4,Ork,5,11,13,64,0
31425,1,Human,4,9,12,72,0
33428,7,Ork,95,9,7,55,1
32987,8,Human,12,1,9,59,1
34276,8,Human,19,5,8,50,1
31531,3,Ork,10,0,9,65,1
33496,7,Human,8,3,10,62,0
32402,1,Ork,3,0,10,77,0
32799,14,Human,25,3,9,50,1
34470,1,Elf,7,4,10,69,0
32726,3,Ork,5,0,10,67,0
31313,8,Ork,40,2,9,53,1
31261,4,Elf,48,4,9,58,1
31311,5,Elf,9,14,15,76,0
31251,7,Human,18,0,9,56,1
32989,14,Elf,57,3,9,52,1
31285,17,Ork,33,13,5,49,1
35058,9,Human,65,7,8,49,1
34746,8,Ork,5,0,10,73,0
31496,3,Elf,27,0,10,80,0
34727,5,Human,51,1,9,65,1
32631,5,Elf,10,12,14,70,0
31730,4,Elf,4,13,14,80,0
33613,4,Ork,7,0,10,64,0
31909,2,Ork,30,0,9,64,0
33095,10,Ork,26,5,8,60,1
32693,16,Elf,156,18,2,57,1
34910,15,Elf,45,18,2,59,1
34852,5,Human,6,11,13,91,0
34766,9,Ork,76,5,8,55,1
33407,6,Ork,9,5,11,78,0
32873,2,Elf,26,0,10,76,0
31737,4,Human,15,4,10,69,0
32057,11,Ork,41,19,1,49,1
35025,3,Human,1,15,15,64,0
31913,1,Elf,2,5,11,92,0
31898,20,Human,92,11,6,50,1
32205,3,Human,2,10,13,70,0
34930,15,Human,67,6,8,49,1
33247,1,Ork,7,17,17,70,0
33508,4,Human,2,1,10,66,0
35244,5,Human,2,13,14,85,0
34843,12,Human,26,0,9,70,1
33386,8,Ork,14,1,9,76,1
34216,1,Human,17,0,10,61,0
32932,11,Ork,54,8,7,68,1
31548,4,Elf,11,0,10,70,0
32593,3,Elf,9,3,10,88,0
31499,12,Human,10,2,9,52,1
32202,4,Ork,3,14,15,66,0
31805,7,Ork,45,0,9,73,1
32767,9,Human,42,0,9,68,1
33149,4,Elf,5,0,9,68,1
31936,3,Ork,16,5,8,50,1
32746,3,Human,10,10,13,71,0
33940,3,Human,29,0,10,72,0
34222,6,Human,41,8,7,46,1
32796,4,Elf,6,0,9,79,0
31609,15,Elf,49,11,6,57,1
31948,6,Ork,18,4,9,52,1
32640,8,Elf,100,11,6,67,1
31542,7,Human,28,8,7,55,1
35018,14,Human,33,3,9,63,1
32222,5,Elf,26,11,6,59,1
32817,13,Ork,34,11,6,63,1
35122,9,Elf,69,17,2,62,1
33184,5,Elf,12,1,10,63,0
33017,4,Ork,37,0,10,59,0
31322,4,Elf,19,0,10,69,0
32150,25,Elf,69,14,4,54,1
34538,4,Elf,3,8,12,71,0
31726,4,Ork,17,6,11,76,0
34035,4,Human,10,0,9,73,1
33100,6,Human,7,11,13,70,0
32568,1,Elf,11,11,13,68,0
33235,4,Human,23,1,9,60,1
31839,2,Elf,2,12,14,68,0
31850,5,Elf,4,1,9,56,1
32318,3,Ork,15,5,11,61,0
31349,7,Elf,14,0,9,58,1
33922,26,Ork,28,13,5,48,1
32918,2,Human,1,16,16,65,0
31385,2,Elf,29,0,10,68,0
34270,4,Human,26,0,9,67,0
31982,2,Ork,3,0,10,69,0
33563,5,Elf,53,2,9,70,1
34645,7,Human,144,16,3,43,1
33439,10,Human,20,3,9,53,1
33705,17,Elf,17,14,4,61,1
33243,21,Human,46,11,6,61,1
33490,5,Elf,5,8,12,65,0
32463,4,Human,31,0,9,70,1
34949,6,Human,11,6,11,86,0
33934,2,Ork,19,2,10,60,0
31727,1,Elf,1,15,15,66,0
33703,13,Elf,25,12,5,56,1
31825,6,Human,2,8,12,73,0
31477,9,Elf,66,15,4,65,1
32645,1,Human,2,19,18,79,0
33280,3,Human,9,0,10,83,0
34105,16,Ork,9,5,8,58,1
33445,22,Elf,53,10,6,54,1
34743,5,Ork,1,8,12,84,0
33402,2,Ork,9,9,12,82,0
32495,6,Elf,8,6,11,71,0
34401,14,Ork,49,7,8,56,1
33387,3,Elf,12,5,11,90,0
34883,3,Human,5,0,9,81,0
34903,2,Human,10,2,10,79,0
34979,1,Human,3,5,11,83,0
32644,2,Human,10,9,12,72,0
34633,9,Human,61,3,9,58,1
32648,5,Human,22,0,9,56,1
32090,6,Human,23,3,9,59,1
33459,3,Elf,21,3,9,64,1
32765,6,Human,40,1,9,62,1
33847,25,Elf,45,12,5,58,1
34653,10,Human,101,8,7,57,1
31900,4,Ork,10,4,10,88,0
33520,1,Human,2,5,11,86,0
33018,2,Ork,25,0,10,62,0
33438,3,Ork,13,14,15,67,0
31951,1,Elf,5,14,15,78,0
34352,4,Elf,11,1,10,57,0
31304,4,Human,6,4,10,71,0
33772,21,Ork,51,12,5,66,1
32707,7,Human,82,14,4,53,1
33046,6,Human,24,0,10,59,0
34958,4,Human,58,4,9,66,1
34641,10,Human,9,5,8,49,1
32579,3,Elf,16,5,11,62,0
31312,27,Ork,78,16,3,57,1
32397,13,Ork,9,4,9,63,1
35232,7,Ork,6,3,10,83,0
31279,21,Elf,39,19,1,49,1
35243,4,Ork,7,1,10,63,0
32393,1,Ork,12,5,11,79,0
31874,6,Elf,29,0,9,69,1
31552,7,Human,22,15,4,52,1
32190,14,Elf,11,9,7,69,1
32832,1,Elf,1,11,13,68,0
33677,16,Human,10,6,8,58,1
34543,1,Human,2,13,14,72,0
33506,5,Ork,10,13,14,75,0
34632,7,Ork,20,5,8,55,1
35156,2,Human,5,0,10,74,0
34069,7,Elf,61,4,9,55,1
32078,1,Human,8,5,11,76,0
33224,8,Ork,33,0,9,54,1
34813,3,Ork,11,2,10,85,0
32618,15,Human,5,2,9,52,1
33796,6,Human,40,6,8,55,1
35056,8,Elf,34,0,10,70,0
35235,2,Human,9,19,18,68,0
33653,5,Ork,1,5,11,77,0
31775,4,Ork,12,2,10,60,0
31325,10,Ork,143,15,4,43,1
34654,9,Ork,26,2,9,52,1
33499,3,Human,26,0,9,61,1
34819,6,Human,1,6,11,73,0
32945,2,Ork,10,0,10,68,0
31296,3,Ork,4,3,10,60,0
32605,5,Elf,48,2,9,59,1
34807,7,Ork,7,0,10,64,0
33724,6,Elf,26,0,10,76,0
34115,7,Human,8,3,10,69,0
32171,8,Human,3,1,10,85,0
34172,4,Human,6,5,11,65,0
34239,1,Elf,1,5,11,73,0
33216,3,Ork,2,8,12,81,0
33573,1,Elf,9,19,18,84,0
33614,11,Elf,9,1,9,60,1
35241,1,Elf,7,11,13,78,0
34476,26,Elf,19,16,3,44,1
31290,3,Ork,5,0,10,77,0
31545,16,Ork,52,13,5,53,1
33650,3,Elf,4,7,11,62,0
33913,4,Ork,10,2,10,72,0
32959,7,Elf,22,0,10,74,0
34178,4,Human,5,6,11,78,0
34354,15,Ork,36,11,6,56,1
33090,5,Ork,5,0,10,69,0
31518,6,Ork,9,0,9,80,0
34287,7,Human,13,1,9,61,1
35049,2,Human,6,18,17,79,0
32063,7,Ork,10,4,10,89,0
33770,4,Human,11,4,10,60,0
34530,7,Ork,11,2,9,50,1
33606,5,Ork,10,5,11,83,0
34886,10,Elf,15,0,9,58,0
31374,4,Elf,6,16,16,74,0
33977,1,Ork,2,6,11,68,0
33701,3,Elf,3,0,9,58,0
34194,2,Human,5,1,10,67,0
33906,4,Human,3,12,14,77,0
35008,9,Ork,44,1,9,52,1
34578,4,Human,18,6,11,71,0
34485,13,Elf,43,1,9,53,1
32259,1,Human,3,3,10,68,0
33943,2,Human,16,1,10,59,0
34232,8,Human,18,18,2,51,1
33065,2,Ork,7,0,9,65,0
31602,1,Ork,12,8,12,63,0
34257,3,Elf,2,18,17,71,0
32099,5,Ork,6,5,11,61,0
32429,4,Human,8,0,9,63,1
31842,6,Elf,2,9,12,64,0
34994,19,Human,15,7,8,59,1
32373,4,Ork,6,0,10,74,0
32960,9,Ork,27,0,10,78,0
31828,5,Elf,5,0,9,76,0
33437,2,Ork,3,14,15,64,0
33680,5,Human,2,16,16,87,0
33079,15,Ork,14,17,2,48,1
35010,3,Elf,7,10,13,76,0
33131,8,Ork,54,5,8,48,1
34565,5,Elf,9,3,9,58,1
32953,20,Human,62,11,6,46,1
32857,5,Elf,13,5,11,61,0
32930,4,Elf,12,11,13,78,0
33230,19,Human,43,18,2,54,1
33670,7,Ork,17,6,11,68,0
32359,7,Human,2,2,10,66,0
34060,6,Ork,3,5,11,87,0
34737,6,Ork,9,5,8,49,1
33742,4,Elf,13,0,9,64,0
32438,4,Ork,5,5,11,63,0
33727,6,Elf,9,8,12,70,0
31988,5,Ork,3,0,10,81,0
31691,2,Human,10,12,14,80,0
33629,6,Human,5,0,10,82,0
33761,5,Ork,17,0,10,61,0
34685,3,Ork,32,4,9,60,1
34455,6,Elf,16,4,10,67,0
31876,8,Human,5,0,10,64,0
34394,5,Elf,20,0,9,57,1
33637,12,Elf,34,5,8,48,1
34462,7,Ork,4,0,10,77,0
